,mbti,character,movie_name,release_year,genre,revenue,score,metascore
2225,ESTJ,Alice,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
2226,ESTJ,Talita,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
2223,ESTP,Karina,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
2224,ESTP,Lucas,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
2232,INFJ,Tina,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
2229,INFP,Bianca,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
2230,INFP,Felipe,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
2231,INFP,Juliana,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
2233,INTJ,Paulo,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
666,ENFP,Chas Kramer,Constantine,2005.0,"Action, Adventure, Fantasy",,7.3,
667,ENTJ,Balthazar,Constantine,2005.0,"Action, Adventure, Fantasy",,7.3,
672,INFJ,Angela Dodson,Constantine,2005.0,"Action, Adventure, Fantasy",,7.3,
673,INFJ,Gabriel,Constantine,2005.0,"Action, Adventure, Fantasy",,7.3,
668,ISFJ,Beeman,Constantine,2005.0,"Action, Adventure, Fantasy",,7.3,
669,ISFJ,Father Hennessy,Constantine,2005.0,"Action, Adventure, Fantasy",,7.3,
671,ISTJ,Midnite,Constantine,2005.0,"Action, Adventure, Fantasy",,7.3,
670,ISTP,John Constantine,Constantine,2005.0,"Action, Adventure, Fantasy",,7.3,
414,ENFJ,Cool Cat,Cool Cat Saves The Kids,2015.0,"Comedy, Crime, Family",,4.0,
412,ESFJ,Maria,Cool Cat Saves The Kids,2015.0,"Comedy, Crime, Family",,4.0,
413,ESTP,Butch The Bully,Cool Cat Saves The Kids,2015.0,"Comedy, Crime, Family",,4.0,
2234,ESTP,William,Copenhagen,2002.0,"Drama, History, War",,7.4,
2235,ISTP,Effy,Copenhagen,2002.0,"Drama, History, War",,7.4,
100,ENFJ,Other Mother,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
101,ENFJ,Miss April Spink,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
102,ENFJ,Tall Ghost Girl,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
103,ENTP,Wyborne 'Wybie' Lovat,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
94,ESFP,Other Father,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
95,ESFP,Miss Miriam Forcible,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
96,ESFP,Other Spink,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
97,ESFP,Other Forcible,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
98,ESTP,Mr. Sergei Alexander Bobinsky,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
99,ESTP,Other Bobinsky,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
107,INFP,Coraline Jones,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
108,INFP,Other Wyborne (Wybie),Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
109,INFP,Ghost Boy,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
110,INTP,The Cat,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
111,INTP,Charlie Jones,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
104,ISFJ,Wybie'S Grandmother,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
105,ISFJ,Lovat Ghost Girl,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
106,ISTJ,Mel Jones,Coraline,2009.0,"Action, Adventure, Fantasy",,7.6,
2479,ENFJ,Dr. Sullivan,Countdown,2016.0,"Action, Crime, Mystery",,4.7,
2057,ENFP,Josef ( Aaron),Creep,1995.0,"Horror, Mystery",,4.8,
2056,ESTP,Sara,Creep,1995.0,"Horror, Mystery",,4.8,
564,ESTP,Tamao Serizawa,Crows Zero,2007.0,"Action, Thriller",,7.1,
565,ISTP,Genji Takiya,Crows Zero,2007.0,"Action, Thriller",,7.1,
2042,ESFJ,Angelica,Cuties,2020.0,Horror,,1.4,
2043,INFJ,Amy,Cuties,2020.0,Horror,,1.4,
786,ISFJ,Geneviève,Céline,1992.0,Drama,,6.9,
426,ESFJ,Henry Chen,Dai Si Hing,2018.0,"Action, Comedy, Drama",85624.0,6.3,
427,ESTJ,Kane Lao,Dai Si Hing,2018.0,"Action, Comedy, Drama",85624.0,6.3,
429,INFP,Bruce Guan,Dai Si Hing,2018.0,"Action, Comedy, Drama",85624.0,6.3,
428,ISFP,Jack Li,Dai Si Hing,2018.0,"Action, Comedy, Drama",85624.0,6.3,
2214,ENFP,Cassie,Daniel Isn'T Real,2019.0,"Fantasy, Horror, Mystery",,6.0,61.0
2213,ESTP,Daniel Nathan,Daniel Isn'T Real,2019.0,"Fantasy, Horror, Mystery",,6.0,61.0
2215,INFP,Luke Nightingale,Daniel Isn'T Real,2019.0,"Fantasy, Horror, Mystery",,6.0,61.0
1640,ENTJ,Myra,Danika,2006.0,"Drama, Horror, Mystery",,5.6,
1638,ESFJ,Danika Merrick,Danika,2006.0,"Drama, Horror, Mystery",,5.6,
1637,ESFP,Dr. Evelyn Harris,Danika,2006.0,"Drama, Horror, Mystery",,5.6,
1639,ESTP,Randy Merrick,Danika,2006.0,"Drama, Horror, Mystery",,5.6,
467,ENTJ,Azhippo,Dau. Natasha,2020.0,Drama,,6.3,
466,ESFJ,Natasha,Dau. Natasha,2020.0,Drama,,6.3,
469,INTP,Prof. Blinov,Dau. Natasha,2020.0,Drama,,6.3,
468,ISFP,Olga,Dau. Natasha,2020.0,Drama,,6.3,
2462,ENFP,Dave,Dave Made A Maze,2017.0,"Adventure, Comedy, Fantasy",34117.0,6.2,60.0
2548,ENTJ,Elliot,Dead Ringers,2002.0,Comedy,,7.6,
2549,INTP,Beverly,Dead Ringers,2002.0,Comedy,,7.6,
2585,INFP,John,Dear John,1988.0,Comedy,,6.8,
2583,ISFJ,Savannah,Dear John,1988.0,Comedy,,6.8,
1165,ESFP,Nathan,Dear Nathan,2017.0,"Drama, Romance",,7.0,
1166,ISFJ,Salma,Dear Nathan,2017.0,"Drama, Romance",,7.0,
2463,ENFP,Barış,Delibal,2015.0,"Drama, Romance",,6.8,
2464,ISFJ,Füsun,Delibal,2015.0,"Drama, Romance",,6.8,
2392,ESTJ,Forstander Frederik He,Der Kommer En Dag,2016.0,Drama,,7.8,
2394,INFP,Elmer,Der Kommer En Dag,2016.0,Drama,,7.8,
2393,ISTJ,Overlærer Toft Lassen,Der Kommer En Dag,2016.0,Drama,,7.8,
529,ENFJ,Evie,Descendants,2008.0,"Animation, Short, Drama",,7.1,
530,ENFJ,Ben,Descendants,2008.0,"Animation, Short, Drama",,7.1,
531,ENFJ,Fairly Godmother,Descendants,2008.0,"Animation, Short, Drama",,7.1,
528,ENFP,Dizzy,Descendants,2008.0,"Animation, Short, Drama",,7.1,
535,ENTJ,Maleficent,Descendants,2008.0,"Animation, Short, Drama",,7.1,
536,ENTJ,King Adam,Descendants,2008.0,"Animation, Short, Drama",,7.1,
532,ENTP,Harry Hook,Descendants,2008.0,"Animation, Short, Drama",,7.1,
533,ENTP,Hades,Descendants,2008.0,"Animation, Short, Drama",,7.1,
534,ENTP,Celia,Descendants,2008.0,"Animation, Short, Drama",,7.1,
526,ESFJ,Audrey,Descendants,2008.0,"Animation, Short, Drama",,7.1,
524,ESFP,Jay,Descendants,2008.0,"Animation, Short, Drama",,7.1,
525,ESFP,Gil,Descendants,2008.0,"Animation, Short, Drama",,7.1,
527,ESTP,Chad,Descendants,2008.0,"Animation, Short, Drama",,7.1,
542,INFP,Carlos De Vil,Descendants,2008.0,"Animation, Short, Drama",,7.1,
543,INTP,Doug,Descendants,2008.0,"Animation, Short, Drama",,7.1,
539,ISFJ,Queen Belle,Descendants,2008.0,"Animation, Short, Drama",,7.1,
537,ISFP,Mal,Descendants,2008.0,"Animation, Short, Drama",,7.1,
538,ISFP,Lonnie,Descendants,2008.0,"Animation, Short, Drama",,7.1,
540,ISTJ,Jane,Descendants,2008.0,"Animation, Short, Drama",,7.1,
541,ISTJ,Dr Facilier,Descendants,2008.0,"Animation, Short, Drama",,7.1,
463,ENFP,Agnes,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
464,ENFP,Lucy Wilde,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
465,ENFP,Dave,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
468,ENTJ,Kevin,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
469,ENTJ,Scarlet Overkill,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
466,ENTP,Vector,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
467,ENTP,Stuart,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
458,ESFP,Dru,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
459,ESFP,Herb Overkill,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
462,ESTJ,Miss Hattie,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
460,ESTP,El Macho,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
461,ESTP,Balthazar Bratt,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
475,INFJ,Bob,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
474,INFP,Jerry,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
477,INTJ,Felonius Gru,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
476,INTP,Dr. Nefario,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
471,ISFJ,Fritz,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
470,ISFP,Antonio Perez,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
473,ISTJ,Margo,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
472,ISTP,Edith,Despicable Me,2010.0,"Adventure, Family, Fantasy",,7.5,
2577,ISFJ,Uğur,Destiny,2014.0,"Action, Adventure, Sci-Fi",,7.8,
2575,ISFP,Bekir,Destiny,2014.0,"Action, Adventure, Sci-Fi",,7.8,
964,ENTJ,General Ramon Esperanza,Die Hard,1997.0,"Animation, Short",,6.7,
963,ENTP,Simon Gruber,Die Hard,1997.0,"Animation, Short",,6.7,
956,ESFJ,Sergeant Al Powell,Die Hard,1997.0,"Animation, Short",,6.7,
955,ESFP,Argyle,Die Hard,1997.0,"Animation, Short",,6.7,
960,ESTJ,Holly Gennaro Mcclane,Die Hard,1997.0,"Animation, Short",,6.7,
961,ESTJ,Joseph Yoshinobu Takagi,Die Hard,1997.0,"Animation, Short",,6.7,
962,ESTJ,Richard Thornburg,Die Hard,1997.0,"Animation, Short",,6.7,
957,ESTP,Harry Ellis,Die Hard,1997.0,"Animation, Short",,6.7,
958,ESTP,Major Grant,Die Hard,1997.0,"Animation, Short",,6.7,
959,ESTP,John 'Jack' Mcclane Jr.,Die Hard,1997.0,"Animation, Short",,6.7,
976,INTJ,Hans Gruber,Die Hard,1997.0,"Animation, Short",,6.7,
977,INTJ,Thomas Gabriel,Die Hard,1997.0,"Animation, Short",,6.7,
974,INTP,Matt Farrell,Die Hard,1997.0,"Animation, Short",,6.7,
975,INTP,Freddy Kaludis / Warlock,Die Hard,1997.0,"Animation, Short",,6.7,
967,ISFJ,Leslie Barnes,Die Hard,1997.0,"Animation, Short",,6.7,
965,ISFP,Zeus Carter,Die Hard,1997.0,"Animation, Short",,6.7,
966,ISFP,Lucy Mcclane,Die Hard,1997.0,"Animation, Short",,6.7,
972,ISTJ,Colonel William Stuart,Die Hard,1997.0,"Animation, Short",,6.7,
973,ISTJ,Inspector Walter Cobb,Die Hard,1997.0,"Animation, Short",,6.7,
968,ISTP,Detective Lt John Mcclane,Die Hard,1997.0,"Animation, Short",,6.7,
969,ISTP,Karl Vreski,Die Hard,1997.0,"Animation, Short",,6.7,
970,ISTP,Katya,Die Hard,1997.0,"Animation, Short",,6.7,
971,ISTP,Mai Linh,Die Hard,1997.0,"Animation, Short",,6.7,
785,ISFJ,Milea,Dilan 1990,2018.0,"Drama, Romance",,7.3,
494,ENTP,Dr. King Schultz,Django Unchained,2012.0,"Drama, Western",162805434.0,8.4,81.0
495,ENTP,Lil Raj Brittle,Django Unchained,2012.0,"Drama, Western",162805434.0,8.4,81.0
492,ESTJ,Stephen Warren,Django Unchained,2012.0,"Drama, Western",162805434.0,8.4,81.0
493,ESTJ,U.S. Marshal Gill Tatum,Django Unchained,2012.0,"Drama, Western",162805434.0,8.4,81.0
490,ESTP,Monsieur Calvin J. Candie,Django Unchained,2012.0,"Drama, Western",162805434.0,8.4,81.0
491,ESTP,Sheriff Bill Sharp,Django Unchained,2012.0,"Drama, Western",162805434.0,8.4,81.0
497,ISFJ,"Leonide ""Leo"" Moguy",Django Unchained,2012.0,"Drama, Western",162805434.0,8.4,81.0
496,ISFP,"Broomhilda ""Hildi"" Von Shaft",Django Unchained,2012.0,"Drama, Western",162805434.0,8.4,81.0
498,ISTP,Django Freeman,Django Unchained,2012.0,"Drama, Western",162805434.0,8.4,81.0
176,ENFP,Steven Strange,Dr. Strange,1978.0,"Action, Fantasy",,5.3,
175,ESFP,Scarlett Witch,Dr. Strange,1978.0,"Action, Fantasy",,5.3,
178,INTJ,Dormammu,Dr. Strange,1978.0,"Action, Fantasy",,5.3,
177,ISFJ,The Old Guy,Dr. Strange,1978.0,"Action, Fantasy",,5.3,
442,ENTJ,Adit,Eiffel I'M In Love,2003.0,"Drama, Romance",,6.1,
441,ESFJ,Tita,Eiffel I'M In Love,2003.0,"Drama, Romance",,6.1,
1975,ENTJ,Defense Secretary Jessica Delacourt,Elysium,2003.0,"Action, Animation, Fantasy",,4.1,
1974,ENTP,Spider,Elysium,2003.0,"Action, Animation, Fantasy",,4.1,
1971,ESFJ,Julio,Elysium,2003.0,"Action, Animation, Fantasy",,4.1,
1973,ESTJ,President Patel,Elysium,2003.0,"Action, Animation, Fantasy",,4.1,
1972,ESTP,Agent M. Kruger,Elysium,2003.0,"Action, Animation, Fantasy",,4.1,
1978,INFJ,Max Da Costa,Elysium,2003.0,"Action, Animation, Fantasy",,4.1,
1976,ISFJ,Frey Santiago,Elysium,2003.0,"Action, Animation, Fantasy",,4.1,
1977,ISTJ,John Carlyle,Elysium,2003.0,"Action, Animation, Fantasy",,4.1,
457,ENFJ,Emma Woodhouse,Emma,1996.0,"Comedy, Drama, Romance",,7.0,
458,ENFJ,Jane Fairfax,Emma,1996.0,"Comedy, Drama, Romance",,7.0,
455,ENFP,Miss Bates,Emma,1996.0,"Comedy, Drama, Romance",,7.0,
456,ENFP,Mr. Elton,Emma,1996.0,"Comedy, Drama, Romance",,7.0,
454,ESFJ,Mrs. Elton,Emma,1996.0,"Comedy, Drama, Romance",,7.0,
460,INFJ,George Knightley,Emma,1996.0,"Comedy, Drama, Romance",,7.0,
461,INFJ,John Knightley,Emma,1996.0,"Comedy, Drama, Romance",,7.0,
459,ISFP,Harriet Smith,Emma,1996.0,"Comedy, Drama, Romance",,7.0,
529,ENFJ,Garrow,Eragon,2006.0,"Action, Adventure, Fantasy",,4.8,
530,ENTP,Durza,Eragon,2006.0,"Action, Adventure, Fantasy",,4.8,
528,ESTJ,Murtagh,Eragon,2006.0,"Action, Adventure, Fantasy",,4.8,
527,ESTP,Saphira,Eragon,2006.0,"Action, Adventure, Fantasy",,4.8,
534,INFJ,Brom,Eragon,2006.0,"Action, Adventure, Fantasy",,4.8,
533,INFP,Roran,Eragon,2006.0,"Action, Adventure, Fantasy",,4.8,
535,INTJ,Arya,Eragon,2006.0,"Action, Adventure, Fantasy",,4.8,
531,ISFP,Eragon,Eragon,2006.0,"Action, Adventure, Fantasy",,4.8,
532,ISFP,Hrothgar,Eragon,2006.0,"Action, Adventure, Fantasy",,4.8,
2160,ENFP,Sailor Dooley,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
2161,ENTJ,Vincent Dooley,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
2158,ESTJ,Marion Mularkey,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
2159,ESTJ,Boring Noreen,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
2157,ESTP,Claudia Winter,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
2165,INFJ,Brian Walsh,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
2164,INFP,Sarah Martin,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
2166,INTJ,Christian Winter,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
2162,ISFP,Rose Dooley,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
2163,ISTJ,Martin Martin,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
1475,ENTJ,Connor North,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
1476,ENTJ,Jake Bolin,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
1474,ENTP,George Reyes,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
1471,ESFP,Tessa Duran,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
1472,ESFP,Sophia Preston,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
1473,ESTJ,Tommy Calligan,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
1481,INTJ,Catherine Shaw,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
1477,ISFP,Sara Sampson,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
1479,ISTJ,Ben Miller,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
1480,ISTJ,Marco Yeager,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
1478,ISTP,Lindy Sampson,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
2219,ENFP,Maria De Lourdes (Malu),"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
2218,ESTJ,Ângela Cristina,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
2216,ESTP,Mário Márcio,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
2217,ESTP,Alice,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
2221,INFJ,Armando,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
2222,INTP,Malena,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
2220,ISFP,Nando,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
1651,ENTJ,Ms. Sophia,Fallen,2007.0,"Adventure, Fantasy",,7.1,
1648,ESFP,Roland,Fallen,2007.0,"Adventure, Fantasy",,7.1,
1650,ESTJ,Rachel,Fallen,2007.0,"Adventure, Fantasy",,7.1,
1649,ESTP,Cam Briel,Fallen,2007.0,"Adventure, Fantasy",,7.1,
1654,ISFJ,Lucinda Price,Fallen,2007.0,"Adventure, Fantasy",,7.1,
1652,ISFP,Daniel Grigori,Fallen,2007.0,"Adventure, Fantasy",,7.1,
1653,ISFP,Penn,Fallen,2007.0,"Adventure, Fantasy",,7.1,
1655,ISTP,Mary Margaret Zane,Fallen,2007.0,"Adventure, Fantasy",,7.1,
719,ENFJ,Alicia Masters,Fantastic Four,2005.0,"Action, Adventure, Fantasy",,5.5,
720,ENTJ,"Victor Von Doom ""Doctor Doom""",Fantastic Four,2005.0,"Action, Adventure, Fantasy",,5.5,
723,INFP,"Norin Radd ""Silver Surfer""",Fantastic Four,2005.0,"Action, Adventure, Fantasy",,5.5,
721,ISFP,"Ben Grimm ""The Thing""",Fantastic Four,2005.0,"Action, Adventure, Fantasy",,5.5,
722,ISTJ,Captain Frankie Raye,Fantastic Four,2005.0,"Action, Adventure, Fantasy",,5.5,
1691,ESFP,Melanie Cole,Fantasy Island,1998.0,"Adventure, Comedy, Drama",,6.3,
1694,INFP,Gwen Olsen,Fantasy Island,1998.0,"Adventure, Comedy, Drama",,6.3,
1692,ISFJ,Mr Roarke,Fantasy Island,1998.0,"Adventure, Comedy, Drama",,6.3,
1693,ISFJ,Patrick Sullivan,Fantasy Island,1998.0,"Adventure, Comedy, Drama",,6.3,
294,ESFP,Pina Fantozzi (Milena Vukotic),Fantozzi,1975.0,Comedy,,7.9,
300,ESTJ,Professor Guidobaldo Maria Riccardelli,Fantozzi,1975.0,Comedy,,7.9,
301,ESTJ,Diego Catellani,Fantozzi,1975.0,Comedy,,7.9,
295,ESTP,Miss Silvani,Fantozzi,1975.0,Comedy,,7.9,
296,ESTP,Cecco,Fantozzi,1975.0,Comedy,,7.9,
297,ESTP,Bongo,Fantozzi,1975.0,Comedy,,7.9,
298,ESTP,Luciano Calboni,Fantozzi,1975.0,Comedy,,7.9,
299,ESTP,Loris Batacchi,Fantozzi,1975.0,Comedy,,7.9,
308,INFJ,Megadirettore Galattico Duca Conte Balabam,Fantozzi,1975.0,Comedy,,7.9,
303,ISFJ,Pina Fantozzi (Liù Bosisio),Fantozzi,1975.0,Comedy,,7.9,
304,ISFJ,Alfonsina Serbelloni Mazzanti Vien Dal Mare,Fantozzi,1975.0,Comedy,,7.9,
305,ISFJ,"Uga ""Ughina"" Fantozzi",Fantozzi,1975.0,Comedy,,7.9,
302,ISFP,Mariangela Fantozzi,Fantozzi,1975.0,Comedy,,7.9,
307,ISTJ,Fonelli,Fantozzi,1975.0,Comedy,,7.9,
306,ISTP,Filini,Fantozzi,1975.0,Comedy,,7.9,
262,ENFP,Barb,Feel The Beat,2020.0,"Comedy, Drama, Family",,6.3,
263,ENFP,Dicky,Feel The Beat,2020.0,"Comedy, Drama, Family",,6.3,
265,ENTJ,April Dibrina,Feel The Beat,2020.0,"Comedy, Drama, Family",,6.3,
266,ENTJ,Wellington 'Welly' Wong,Feel The Beat,2020.0,"Comedy, Drama, Family",,6.3,
264,ENTP,June,Feel The Beat,2020.0,"Comedy, Drama, Family",,6.3,
261,ESFP,Lucia,Feel The Beat,2020.0,"Comedy, Drama, Family",,6.3,
268,ISFJ,Kari,Feel The Beat,2020.0,"Comedy, Drama, Family",,6.3,
267,ISFP,Zuzu,Feel The Beat,2020.0,"Comedy, Drama, Family",,6.3,
269,ISTP,Sarah,Feel The Beat,2020.0,"Comedy, Drama, Family",,6.3,
28,ENTP,Tyler Durden,Fight Club,1999.0,Drama,37030102.0,8.8,66.0
26,ESFJ,Bob Paulson,Fight Club,1999.0,Drama,37030102.0,8.8,66.0
25,ESFP,Marla Singer,Fight Club,1999.0,Drama,37030102.0,8.8,66.0
27,ESTJ,The Narrator'S Boss,Fight Club,1999.0,Drama,37030102.0,8.8,66.0
