,movie_name,release_date,score,genre,budget,revenue,country,release_year,continent,ENFJ,ENFP,ENTJ,ENTP,ESFJ,ESFP,ESTJ,ESTP,INFJ,INFP,INTJ,INTP,ISFJ,ISFP,ISTJ,ISTP
3890,Captain Fantastic,2016-09-08,79.0,"Adventure, Drama",5000000.0,21340234.0,Australia,2016.0,Oceania,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3892,Catwoman,2004-09-16,46.0,"Action, Fantasy, Mystery, Crime",100000000.0,82078046.0,Australia,2004.0,Oceania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3893,Miss Congeniality,2001-03-15,65.0,"Comedy, Crime, Action",45000000.0,213420951.0,Australia,2001.0,Oceania,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3894,Princess Protection Program,2009-06-26,66.0,"Family, Tv Movie, Comedy, Drama",119100000.0,606874004.8,United States of America,2009.0,North America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3900,The Scorpion King,2002-04-18,56.0,"Action, Adventure, Fantasy",60000000.0,165890634.0,Australia,2002.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3902,12 Hour Shift,2020-10-02,54.0,"Thriller, Horror, Comedy, Crime",115400000.0,825272362.4,United States of America,2020.0,North America,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,Happy Death Day,2018-01-17,66.0,"Horror, Mystery, Comedy",5000000.0,125010260.0,Australia,2018.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
3907,Shallow Hal,2002-01-01,62.0,"Comedy, Romance",40000000.0,70836296.0,Australia,2002.0,Oceania,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3909,12 Years A Slave,2014-01-30,79.0,"Drama, History",20000000.0,180765061.0,Australia,2014.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3921,Secret Window,2004-04-08,66.0,"Mystery, Thriller",40000000.0,92110539.0,Australia,2004.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3924,Cruel Intentions,1999-03-31,68.0,"Drama, Romance",11000000.0,76238901.0,Australia,1999.0,Oceania,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3925,Stardust,2007-10-19,72.0,"Adventure, Fantasy, Romance, Family",70000000.0,137022245.0,Australia,2007.0,Oceania,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3926,Oliver & Company,1989-12-14,67.0,"Animation, Comedy, Family",31000000.0,74151346.0,Australia,1989.0,Oceania,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3929,Freaks,2019-09-13,68.0,"Science Fiction, Thriller, Drama, Mystery",50648967.0,333593.0,United States of America,2019.0,North America,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,Inside Man,2006-03-30,74.0,"Crime, Drama, Thriller",50000000.0,185798265.0,Australia,2006.0,Oceania,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3937,Murder On The Orient Express,2017-11-09,67.0,"Drama, Mystery, Crime",55000000.0,351767147.0,Australia,2017.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0
3943,Big Fish,2004-02-05,78.0,"Adventure, Fantasy, Drama",70000000.0,123954323.0,Australia,2004.0,Oceania,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3948,Open Season,2006-11-30,61.0,"Animation, Family, Adventure, Comedy",85000000.0,191932158.0,Australia,2006.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3958,Wild Things,1998-05-14,63.0,"Mystery, Thriller, Drama",20000000.0,55576210.0,Australia,1998.0,Oceania,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3960,Children Of The Corn,1984-03-09,57.0,"Horror, Thriller",800000.0,14568989.0,United States of America,1984.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3969,Hardcore Henry,2016-05-27,64.0,"Action, Adventure, Science Fiction",2000000.0,17187434.0,Australia,2016.0,Oceania,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3973,"Extremely Wicked, Shockingly Evil And Vile",2019-05-02,70.0,Crime,128000000.0,355806627.4,Australia,2019.0,Oceania,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,Robocop,2014-02-06,58.0,"Science Fiction, Action",120000000.0,242981799.0,Australia,2014.0,Oceania,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0
3976,Robocop,2014-02-06,58.0,"Science Fiction, Action",13000000.0,54125172.0,Australia,2014.0,Oceania,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0
3980,Sin City,2005-07-14,74.0,"Thriller, Action, Crime",40000000.0,158527918.0,Australia,2005.0,Oceania,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0
3985,Cadaver,2020-10-22,56.0,"Drama, Horror, Thriller",131800000.0,587720958.2,Australia,2020.0,Oceania,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,Ferris Bueller'S Day Off,1986-08-21,76.0,Comedy,6000000.0,70136369.0,Australia,1986.0,Oceania,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3991,The Crush,1993-04-02,65.0,"Drama, Thriller",6000000.0,13609396.0,United States of America,1993.0,North America,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,Mary Poppins Returns,2019-01-01,65.0,"Fantasy, Family, Comedy",130000000.0,348901032.0,Australia,2019.0,Oceania,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3996,Dear John,2010-03-04,68.0,"Drama, Romance, War",25000000.0,142033509.0,Australia,2010.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4002,The Ninth Gate,2000-09-28,65.0,"Mystery, Thriller, Horror",38000000.0,58394308.0,Australia,2000.0,Oceania,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
4008,Silver Linings Playbook,2013-01-31,71.0,"Drama, Comedy, Romance",21000000.0,236412453.0,Australia,2013.0,Oceania,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,Winnie The Pooh,2011-07-15,69.0,"Animation, Family, Adventure",30000000.0,50145607.0,United States of America,2011.0,North America,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0
4011,The Basketball Diaries,1995-09-14,74.0,"Drama, Crime",2000000.0,2381087.0,Australia,1995.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4013,The Omen,1976-06-25,74.0,"Horror, Thriller",25000000.0,119295584.0,United States of America,1976.0,North America,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4014,The Omen,1976-06-25,74.0,"Horror, Thriller",2800000.0,48577431.0,United States of America,1976.0,North America,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4019,Blow,2001-04-04,74.0,"Crime, Drama",30000000.0,83282296.0,Australia,2001.0,Oceania,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4030,Beverly Hills Cop,1985-04-04,72.0,"Action, Comedy, Crime",15000000.0,316300000.0,Australia,1985.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,Hoodwinked!,2006-08-03,62.0,"Animation, Comedy, Family, Crime",15000000.0,51053787.0,Australia,2006.0,Oceania,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4033,Daredevil,2003-03-20,52.0,"Fantasy, Action",80000000.0,182782518.0,Australia,2003.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4038,The Craft,1996-11-08,67.0,"Horror, Drama, Fantasy",15000000.0,55669466.0,Australia,1996.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4042,Megan Is Missing,2011-05-01,63.0,"Drama, Horror, Thriller",102200000.0,486305039.4,United States of America,2011.0,North America,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4043,13 Going On 30,2004-05-27,67.0,"Comedy, Fantasy, Romance",37000000.0,96455697.0,Australia,2004.0,Oceania,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4044,The Lord Of The Rings,1980-03-07,66.0,"Adventure, Animation, Fantasy",4000000.0,30471420.0,Australia,1980.0,Oceania,0.0,1.0,2.0,1.0,0.0,1.0,7.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,6.0,3.0
4051,Sweeney Todd: The Demon Barber Of Fleet Street,2008-01-24,72.0,"Drama, Horror",50000000.0,152000000.0,Australia,2008.0,Oceania,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4055,Taxi,2004-11-11,56.0,"Action, Comedy, Thriller, Crime",25000000.0,71255003.0,Australia,2004.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4061,Mr. Nobody,2014-02-24,78.0,"Science Fiction, Drama, Romance, Fantasy",46500000.0,22254.0,Australia,2014.0,Oceania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4067,The Aeronauts,2019-12-06,68.0,"Adventure, Drama, Romance",80000000.0,6628721.0,United States of America,2019.0,North America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4069,What'S Eating Gilbert Grape,1994-06-26,77.0,"Romance, Drama",11000000.0,9170214.0,Australia,1994.0,Oceania,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4078,Freaky,2020-11-12,66.0,"Comedy, Fantasy, Horror, Thriller",6000000.0,18073433.0,Australia,2020.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4079,The Room,2019-11-06,64.0,"Horror, Drama, Mystery, Science Fiction",39412225.8,44291.0,Belgium,2019.0,Europe,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4080,The Circle,2017-05-04,55.0,"Drama, Thriller, Science Fiction",18000000.0,40651864.0,Australia,2017.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4083,Unbroken,2015-01-14,74.0,"Drama, War",65000000.0,163527824.0,Australia,2015.0,Oceania,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
4085,Kangaroo Jack,2003-04-10,52.0,"Family, Comedy, Adventure, Crime",60000000.0,90558582.0,Australia,2003.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,The Birds,2012-08-06,75.0,Horror,2500000.0,11500000.0,Australia,2012.0,Oceania,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4097,Death Proof,2007-11-01,68.0,"Action, Thriller",25000000.0,31126421.0,Australia,2007.0,Oceania,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0
4098,Lemony Snicket'S A Series Of Unfortunate Events,2004-12-16,68.0,"Adventure, Comedy, Family",100000000.0,212956024.0,Australia,2004.0,Oceania,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
4103,Pet Sematary,2019-04-04,57.0,"Horror, Thriller",21000000.0,111809732.0,Australia,2019.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
4104,Pet Sematary,2019-04-04,57.0,"Horror, Thriller",11500000.0,57469850.0,Australia,2019.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
4105,Moneyball,2011-09-23,72.0,Drama,50000000.0,111300835.0,Australia,2011.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4110,Shoot 'Em Up,2007-09-14,64.0,"Action, Thriller, Comedy, Crime",39000000.0,26796824.0,Australia,2007.0,Oceania,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4114,Poison Ivy,1992-05-08,54.0,"Thriller, Drama",3000000.0,1829804.0,United States of America,1992.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4115,Good Boys,2019-09-19,69.0,Comedy,20000000.0,111174248.0,Australia,2019.0,Oceania,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4121,Freedom Writers,2007-03-22,79.0,"Crime, Drama",21000000.0,43632609.0,Australia,2007.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,1.0
4127,Creepshow,1983-03-31,69.0,"Horror, Comedy",8000000.0,20036244.0,Australia,1983.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4141,Eurotrip,2004-08-12,65.0,Comedy,25000000.0,20796847.0,Australia,2004.0,Oceania,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4143,Booksmart,2019-07-08,70.0,Comedy,6000000.0,24948141.0,Australia,2019.0,Oceania,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4150,Million Dollar Baby,2005-02-03,80.0,Drama,30000000.0,231928227.0,Australia,2005.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4155,Doctor Zhivago,1966-05-05,76.0,"Drama, Romance, War",11000000.0,112040388.0,Australia,1966.0,Oceania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4159,Fences,2017-01-17,69.0,Drama,24000000.0,64282881.0,Australia,2017.0,Oceania,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4169,Clash Of The Titans,1981-08-21,69.0,"Action, Adventure, Fantasy, Romance",125000000.0,493214888.0,Australia,1981.0,Oceania,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4170,Clash Of The Titans,1981-08-21,69.0,"Action, Adventure, Fantasy, Romance",15000000.0,44400000.0,Australia,1981.0,Oceania,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4173,Nerve,2016-06-27,71.0,"Mystery, Adventure, Crime",20000000.0,85583945.0,Australia,2016.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4174,Run,2021-04-02,74.0,"Thriller, Horror, Drama",1700000.0,3400000.0,Australia,2021.0,Oceania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4186,Hugo,2012-01-12,72.0,"Adventure, Drama, Family",180000000.0,180047784.0,Australia,2012.0,Oceania,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0
4190,Doom,2005-10-27,51.0,"Action, Horror, Science Fiction",70000000.0,58757178.0,Australia,2005.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
4192,James And The Giant Peach,1997-04-03,65.0,"Adventure, Animation, Family, Fantasy",38000000.0,28946127.0,Australia,1997.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
4196,A Monster In Paris,2011-10-12,68.0,"Adventure, Animation, Comedy, Family, Fantasy",25000000.0,26611650.0,France,2011.0,Europe,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
4200,Roman Holiday,1953-09-02,79.0,"Romance, Comedy, Drama",1500000.0,12000000.0,Australia,1953.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4203,The Abyss,1989-12-14,73.0,"Adventure, Action, Thriller, Science Fiction",70000000.0,54243441.0,Australia,1989.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4206,The Italian Job,1969-10-02,70.0,"Action, Crime, Comedy, Thriller",60000000.0,176262839.0,Australia,1969.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
4209,Rain Man,1989-02-23,78.0,Drama,25000000.0,412800000.0,Australia,1989.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4211,Pitch Perfect,2012-12-06,73.0,"Comedy, Music, Romance",17000000.0,116044347.0,Australia,2012.0,Oceania,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0
4213,The Wave,2015-08-28,67.0,Thriller,5904067.0,12975143.0,Norway,2015.0,Europe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4214,The Hunt For Red October,1990-04-05,74.0,"Action, Adventure, Thriller",30000000.0,200500000.0,Australia,1990.0,Oceania,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
4216,Paul Blart: Mall Cop,2009-03-19,54.0,"Action, Adventure, Comedy, Family",26000000.0,185904750.0,Australia,2009.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4219,The Three Musketeers,1973-12-11,69.0,"Adventure, Comedy, History",90000000.0,139877913.0,United States of America,1973.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4222,"O Brother, Where Art Thou?",2000-09-24,73.0,"Adventure, Comedy, Crime",26000000.0,75763814.0,Australia,2000.0,Oceania,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4227,Meet The Parents,2000-12-26,67.0,"Comedy, Romance",55000000.0,330425040.0,Australia,2000.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4229,Taxi,1998-04-08,66.0,"Action, Comedy, Crime",8700000.0,44500000.0,France,1998.0,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4233,Excalibur,1981-07-02,70.0,"Adventure, Fantasy",11000000.0,34967437.0,Australia,1981.0,Oceania,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4235,Melancholia,2011-09-07,72.0,"Drama, Science Fiction",9400000.0,21817298.0,Australia,2011.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4236,Stand By Me,1987-03-19,79.0,"Crime, Drama",8000000.0,52287766.0,Australia,1987.0,Oceania,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4240,Clue,1986-04-10,72.0,"Comedy, Thriller, Crime, Mystery",15000000.0,14643997.0,Australia,1986.0,Oceania,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4243,I Saw The Devil,2011-05-10,78.0,"Thriller, Horror",79100000.0,716255691.2,Australia,2011.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4245,Chinatown,1974-12-20,79.0,"Crime, Drama, Mystery, Thriller",6000000.0,23169837.0,Australia,1974.0,Oceania,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4252,Sex Drive,2008-11-13,63.0,"Comedy, Adventure, Romance",19000000.0,10412485.0,Australia,2008.0,Oceania,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4257,Night Of The Living Dead,1968-10-04,76.0,"Horror, Thriller",4200000.0,5835247.0,United States of America,1968.0,North America,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
4258,Night Of The Living Dead,1968-10-04,76.0,"Horror, Thriller",114000.0,30087064.0,United States of America,1968.0,North America,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
4261,Marley & Me,2009-01-01,72.0,"Comedy, Family",60000000.0,247812011.0,Australia,2009.0,Oceania,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4262,Halloween,2007-11-22,62.0,Horror,15000000.0,77514401.0,Australia,2007.0,Oceania,2.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,6.0,5.0
4263,Halloween,2007-11-22,62.0,Horror,10000000.0,255416089.0,Australia,2007.0,Oceania,2.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,6.0,5.0
4264,Halloween,2007-11-22,62.0,Horror,325000.0,70274000.0,Australia,2007.0,Oceania,2.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,6.0,5.0
4266,The Warriors,1979-02-09,77.0,"Action, Thriller",4000000.0,22490039.0,United States of America,1979.0,North America,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
4269,Transcendence,2014-04-23,60.0,"Thriller, Science Fiction, Drama, Mystery",100000000.0,103039258.0,Australia,2014.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4270,Breakfast At Tiffany'S,1962-02-08,77.0,"Comedy, Romance",2500000.0,9500000.0,Australia,1962.0,Oceania,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4271,The Girl With All The Gifts,2017-06-13,65.0,"Drama, Horror, Thriller, Science Fiction",5005600.0,172698181.6,Australia,2017.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4281,An Officer And A Gentleman,1983-02-25,70.0,"Drama, Romance",6000000.0,129795554.0,Australia,1983.0,Oceania,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0
4282,Mowgli: Legend Of The Jungle,2018-12-07,65.0,"Adventure, Drama",175000000.0,20267371.6,United Kingdom,2018.0,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
4286,Big Trouble In Little China,1986-07-01,72.0,"Action, Adventure, Comedy, Fantasy",25000000.0,11208967.0,Australia,1986.0,Oceania,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4287,Fallen Angels,1995-09-06,77.0,"Action, Romance, Crime",105200000.0,657573739.2,Hong Kong,1995.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
