,movie_name,release_date,score,genre,budget,revenue,country,release_year
249,The Help,2011-09-01,82.0,Drama,25000000.0,213120004.0,AU,2011.0
250,"Monsters, Inc.",2001-12-26,78.0,"Animation, Comedy, Family",115000000.0,560483719.0,AU,2001.0
251,The Ice Age Adventures Of Buck Wild,2022-03-25,67.0,"Animation, Comedy, Adventure, Family",143000000.0,508164908.0,AU,2022.0
252,Samaritan,2022-08-25,68.0,"Action, Crime, Science Fiction",100000000.0,380428883.0,US,2022.0
253,Godzilla Vs. Kong,2021-03-24,77.0,"Action, Fantasy, Science Fiction",155000000.0,468043852.0,AU,2021.0
254,Paradise City,2023-01-01,58.0,"Action, Crime, Thriller",20000000.0,161597374.4,AU,2023.0
255,Shang-Chi And The Legend Of The Ten Rings,2021-09-02,76.0,"Action, Adventure, Fantasy",150000000.0,432224634.0,AU,2021.0
256,Zack Snyder'S Justice League,2021-03-18,82.0,"Action, Adventure, Fantasy, Science Fiction",70000000.0,136635234.2,AU,2021.0
257,Lightyear,2022-06-16,71.0,"Animation, Action, Adventure, Family, Science Fiction",200000000.0,218768299.0,AU,2022.0
258,Ritual,2022-09-07,71.0,Thriller,102400000.0,502443287.6,BE,2022.0
259,Love At First Kiss,2023-03-03,62.0,"Romance, Comedy",178400000.0,324436308.4,US,2023.0
260,The Last Client,2022-06-20,76.0,"Thriller, Crime",149400000.0,426175485.2,DK,2022.0
261,Suzume,2023-04-13,82.0,"Animation, Drama, Adventure, Fantasy",8224023.8,102258981.0,AU,2023.0
262,Pirates Of The Caribbean: At World'S End,2007-05-24,72.0,"Adventure, Fantasy, Action",300000000.0,961000000.0,AU,2007.0
263,King Shakir Recycle,2022-07-14,57.0,"Animation, Adventure, Family, Action, Comedy, Science Fiction",87200000.0,387787979.0,TR,2022.0
264,The School For Good And Evil,2022-10-19,72.0,Fantasy,137000000.0,750323829.8,AU,2022.0
265,Monstrous,2022-05-13,60.0,"Horror, Mystery, Thriller",6320000.0,138450.0,US,2022.0
266,Shrek 2,2004-06-17,72.0,"Animation, Family, Comedy, Fantasy, Adventure, Romance",70000000.0,935253978.0,AU,2004.0
267,The Unbearable Weight Of Massive Talent,2022-04-21,68.0,"Action, Comedy, Crime",30000000.0,29116320.0,AU,2022.0
268,Fifty Shades Freed,2018-01-17,67.0,"Drama, Romance",55000000.0,371985018.0,AU,2018.0
269,El Tirabeque,2022-11-25,30.0,Comedy,15541000.0,38139010.0,ES,2022.0
270,The Battle At Lake Changjin: Water Gate Bridge,2022-02-11,69.0,"War, History, Action, Drama",200000000.0,626203271.0,AU,2022.0
271,Spider-Man: Into The Spider-Verse,2018-12-13,84.0,"Action, Adventure, Animation, Science Fiction",90000000.0,375540831.0,AU,2018.0
272,Harry Potter And The Deathly Hallows: Part 1,2010-11-13,78.0,"Adventure, Fantasy",250000000.0,954305868.0,AU,2010.0
273,Emily The Criminal,2022-06-08,68.0,"Crime, Drama, Thriller",116200000.0,572201947.0,AU,2022.0
274,Emergency Declaration,2022-08-03,77.0,"Action, Drama, Mystery, Thriller",18052672.0,19200000.0,KR,2022.0
275,Blood,2023-01-27,58.0,"Thriller, Horror",107000000.0,297177664.0,US,2023.0
276,Memory,2022-07-05,70.0,"Action, Thriller, Crime",63400000.0,11300000.0,AU,2022.0
277,Orgasm Lecture 2,2020-02-20,100.0,Drama,201000000.0,1569323843.8,KR,2020.0
278,Whisper,2022-01-23,64.0,"Horror, Thriller",20000.0,211802400.4,GB,2022.0
279,The Shack,2017-04-27,75.0,"Drama, Fantasy",20000000.0,96860808.0,AU,2017.0
280,Eternals,2021-11-04,70.0,"Science Fiction, Action, Adventure",200000000.0,401731759.0,AU,2021.0
281,Doraemon: Nobita'S Little Star Wars 2021,2022-03-04,57.0,"Animation, Science Fiction, Adventure",109000000.0,590124290.8,JP,2022.0
282,Dog,2022-03-17,74.0,"Drama, Comedy",15000000.0,84677678.0,AU,2022.0
283,The Invitation,2022-08-25,64.0,"Horror, Thriller",1000000.0,354836.0,AU,2022.0
284,The Conjuring: The Devil Made Me Do It,2021-06-03,75.0,"Horror, Mystery, Thriller",40000000.0,200266441.0,AU,2021.0
285,3-D Sex And Zen: Extreme Ecstasy,2011-04-14,48.0,"Drama, Adventure, Romance, Action, History",3500000.0,10308238.0,HK,2011.0
286,Control,2022-09-23,54.0,"Science Fiction, Thriller, Mystery",6400000.0,8902141.0,US,2022.0
287,Mortal Kombat,2021-04-22,71.0,"Action, Fantasy, Adventure",55000000.0,83508259.0,AU,2021.0
288,Mortal Kombat,2021-04-22,71.0,"Action, Fantasy, Adventure",20000000.0,122133227.0,AU,2021.0
289,Pirates Of The Caribbean: The Curse Of The Black Pearl,2003-09-11,78.0,"Adventure, Fantasy, Action",140000000.0,655011224.0,AU,2003.0
290,Clifford The Big Red Dog,2021-12-30,72.0,"Family, Adventure, Comedy, Fantasy",64000000.0,78418101.0,AU,2021.0
291,Dragon Knight,2022-03-21,69.0,"Fantasy, Adventure, Action",149000000.0,526557525.4,GB,2022.0
292,Cruella,2021-05-27,81.0,"Comedy, Crime",200000000.0,233503234.0,AU,2021.0
293,The Suicide Squad,2021-08-05,76.0,"Action, Comedy, Adventure",185000000.0,167097737.0,AU,2021.0
294,Drifting Home,2022-09-16,76.0,"Animation, Drama, Fantasy, Adventure",119000000.0,583004188.8,JP,2022.0
295,The Bad Guys,2022-03-31,77.0,"Animation, Action, Adventure, Crime, Comedy, Family",70000000.0,250659286.0,AU,2022.0
296,The Remaining,2014-09-05,59.0,"Thriller, Horror",7270000.0,1169603.0,US,2014.0
297,The Last: Naruto The Movie,2014-12-06,78.0,"Action, Romance, Animation",903852.0,19840000.0,JP,2014.0
298,Pirates Of The Caribbean: On Stranger Tides,2011-05-19,65.0,"Adventure, Action, Fantasy",379000000.0,1045713802.0,AU,2011.0
299,There'S Something Wrong With The Children,2023-01-17,61.0,"Horror, Mystery, Thriller",97200000.0,463920468.0,US,2023.0
300,Prom Pact,2023-03-31,75.0,"Romance, Comedy",96200000.0,412160901.0,AU,2023.0
301,Coco,2017-12-26,82.0,"Family, Animation, Fantasy, Music, Comedy, Adventure",175000000.0,797660271.0,AU,2017.0
302,The Sea Beast,2022-07-08,75.0,"Animation, Adventure, Family, Fantasy",116200000.0,649271677.4,AU,2022.0
303,Toy Story,1995-12-07,80.0,"Animation, Adventure, Family, Comedy",30000000.0,365270951.0,AU,1995.0
304,The Boss Baby: Family Business,2021-11-25,75.0,"Animation, Comedy, Adventure, Family",82000000.0,146281732.0,AU,2021.0
305,Housewife Sex Slaves: Hatano Yui,2015-01-09,0.0,,167540000.0,175269998.8,JP,2015.0
306,The Independent,2022-11-02,73.0,"Thriller, Drama",80000000.0,522029092.4,US,2022.0
307,Joseph,1995-04-16,82.0,"Drama, History",143260000.0,865531384.0,US,1995.0
308,Fullmetal Alchemist: The Revenge Of Scar,2022-05-20,68.0,"Fantasy, Action, Adventure",120400000.0,614097908.4,JP,2022.0
309,Titanic,1997-12-18,79.0,"Drama, Romance",200000000.0,2222985568.0,AU,1997.0
310,The Hunger Games: Mockingjay - Part 1,2014-11-20,68.0,"Science Fiction, Adventure, Thriller",125000000.0,766575131.0,AU,2014.0
311,The Autopsy Of Jane Doe,2016-12-09,67.0,"Horror, Mystery",24570496.6,5972942.0,AU,2016.0
312,Corrective Measures,2022-04-29,52.0,"Action, Science Fiction, Thriller",105000000.0,354205502.2,US,2022.0
313,The Jack In The Box: Awakening,2022-01-03,64.0,Horror,35442225.8,195189.0,GB,2022.0
314,Choose Or Die,2022-04-15,54.0,"Horror, Thriller, Science Fiction",174000000.0,474753914.4,GB,2022.0
315,Project Wolf Hunting,2022-10-13,65.0,"Action, Thriller, Horror",115200000.0,220908446.2,AU,2022.0
316,Lost Bullet 2,2022-11-10,65.0,"Action, Crime, Thriller",122800000.0,377993107.0,FR,2022.0
317,Crawlspace,2022-03-31,66.0,Thriller,110600000.0,660008190.4,US,2022.0
318,The Good Neighbor,2022-09-01,71.0,Thriller,105.0,94909.0,AU,2022.0
319,The Trapped 13: How We Survived The Thai Cave,2022-10-05,69.0,Documentary,111600000.0,767228967.6,TH,2022.0
320,Groot'S First Steps,2022-08-10,71.0,"Animation, Family, Comedy, Science Fiction",131400000.0,730150001.2,US,2022.0
321,Son Of God,2014-02-28,69.0,Drama,22000000.0,70949793.0,US,2014.0
322,Sword Art Online The Movie -Progressive- Aria Of A Starless Night,2021-12-09,80.0,"Animation, Action, Fantasy, Science Fiction",20011197.0,14037060.0,AU,2021.0
323,Summer Ghost,2021-11-12,72.0,"Animation, Drama, Mystery, Fantasy",107200000.0,632203108.6,JP,2021.0
324,Resident Evil: Welcome To Raccoon City,2021-12-09,61.0,"Horror, Science Fiction, Action",25000000.0,41909091.0,AU,2021.0
325,Laid-Back Camp The Movie,2022-07-01,76.0,"Animation, Comedy",13187504.6,7283918.0,JP,2022.0
326,The Pale Blue Eye,2022-12-22,70.0,"Mystery, Thriller",72000000.0,214883443.8,AU,2022.0
327,The Lion King,1994-08-25,83.0,"Family, Animation, Drama",260000000.0,1647733638.0,AU,1994.0
328,The Lion King,1994-08-25,83.0,"Family, Animation, Drama",79300000.0,986193783.0,AU,1994.0
329,Avengers: Age Of Ultron,2015-04-23,73.0,"Action, Adventure, Science Fiction",365000000.0,1395316979.0,AU,2015.0
330,Me Before You,2016-06-16,79.0,"Drama, Romance",20000000.0,208064908.0,AU,2016.0
331,Luca,2021-06-18,79.0,"Animation, Comedy, Fantasy, Adventure",200000000.0,49750471.0,AU,2021.0
332,Pirates Of The Caribbean: Dead Man'S Chest,2006-07-06,73.0,"Adventure, Fantasy, Action",200000000.0,1065659812.0,AU,2006.0
333,The Menu,2022-11-18,72.0,"Horror, Thriller, Comedy",30000000.0,73040804.0,AU,2022.0
334,Ice Age,2002-03-21,73.0,"Animation, Comedy, Family, Adventure",65000000.0,386116343.0,AU,2002.0
335,Eureka: Eureka Seven Hi-Evolution,2021-11-26,61.0,"Animation, Drama, Adventure, Science Fiction",139600000.0,350558192.6,JP,2021.0
336,The Little Mermaid,1990-07-05,73.0,"Animation, Family, Fantasy",40000000.0,211343479.0,AU,1990.0
337,Shrek Forever After,2010-07-02,63.0,"Comedy, Adventure, Fantasy, Animation, Family",165000000.0,756244673.0,AU,2010.0
338,Ghostbusters: Afterlife,2022-01-01,75.0,"Fantasy, Comedy, Adventure",75000000.0,203614138.0,AU,2022.0
339,Sonic The Hedgehog,2020-02-13,74.0,"Action, Science Fiction, Comedy, Family",85000000.0,319715683.0,AU,2020.0
340,Teasing Master Takagi-San: The Movie,2022-06-10,86.0,"Animation, Comedy, Romance",189000000.0,1168749675.2,JP,2022.0
341,Dragon Ball Z: Resurrection 'F',2015-04-18,68.0,"Action, Animation, Science Fiction",5000000.0,61768190.0,JP,2015.0
342,The Guardians Of The Galaxy Holiday Special,2022-11-25,73.0,"Comedy, Science Fiction, Adventure",97200000.0,641749489.4,AU,2022.0
343,Secret Headquarters,2022-08-12,68.0,"Action, Adventure, Comedy, Science Fiction, Family",143000000.0,420598835.4,US,2022.0
344,The Princess And The Frog,2010-01-10,72.0,"Romance, Family, Animation",105000000.0,270997378.0,AU,2010.0
345,365 Days: This Day,2022-04-27,59.0,"Romance, Drama",162100000.0,437846475.2,AU,2022.0
346,Faraway,2023-03-08,68.0,"Romance, Comedy",52900000.0,368167712.6,DE,2023.0
347,Hellhole,2022-10-26,60.0,Horror,146740000.0,301123555.2,PL,2022.0
348,To Kill The Beast,2022-04-28,60.0,"Mystery, Fantasy, Thriller",105000000.0,227896979.2,BR,2022.0
349,Zootopia,2016-03-17,77.0,"Animation, Adventure, Family, Comedy",150000000.0,1002462578.0,AU,2016.0
350,The Book Of Daniel,2013-10-01,73.0,"Fantasy, Drama",92600000.0,428471214.2,US,2013.0
351,Lesson Plan,2022-11-23,63.0,"Action, Crime",121600000.0,343621307.4,AU,2022.0
352,Free Guy,2021-09-09,76.0,"Comedy, Adventure, Science Fiction",110000000.0,331526598.0,AU,2021.0
353,Malvada,2022-12-29,74.0,"Comedy, Fantasy, Romance",88200000.0,429165998.8,MX,2022.0
354,Diary Of A Wimpy Kid: Rodrick Rules,2022-12-02,71.0,"Animation, Comedy, Family",18000000.0,73695194.0,US,2022.0
355,Iron Man 2,2010-04-29,68.0,"Adventure, Action, Science Fiction",170000000.0,621156389.0,AU,2010.0
356,The Conjuring,2013-07-18,75.0,"Horror, Thriller",20000000.0,316849722.0,AU,2013.0
357,Fast & Furious Presents: Hobbs & Shaw,2019-08-01,69.0,"Action, Adventure, Comedy",200000000.0,760732926.0,AU,2019.0
358,The Library Boys,2022-11-29,43.0,Comedy,77300000.0,564483267.8,AU,2022.0
359,The Maze Runner,2014-09-12,72.0,"Action, Mystery, Science Fiction, Thriller",34000000.0,348319861.0,AU,2014.0
360,Blueback,2023-01-01,62.0,"Drama, Adventure, Family",178000000.0,528252215.4,AU,2023.0
361,The King'S Man,2022-01-06,68.0,"Action, Adventure, Thriller, War, Mystery",100000000.0,125928656.0,AU,2022.0
362,The Hobbit: The Battle Of The Five Armies,2014-12-26,73.0,"Action, Adventure, Fantasy",250000000.0,940323039.0,AU,2014.0
363,"Miraculous World: New York, United Heroez",2020-09-26,82.0,"Animation, Tv Movie, Fantasy, Action",134400000.0,662530414.0,FR,2020.0
364,Mary Magdalene,2018-03-22,63.0,"Drama, History",7855689.0,11710110.0,AU,2018.0
365,The Pilgrim'S Progress,2019-04-18,78.0,"Animation, Adventure",101000000.0,893800197.2,US,2019.0
366,Red Notice,2021-11-04,68.0,"Action, Comedy, Crime, Thriller",150000000.0,173638.0,AU,2021.0
367,Solo Somos Carne,2022-10-13,63.0,Horror,87000000.0,476680473.8,GT,2022.0
368,Groot Takes A Bath,2022-08-10,71.0,"Animation, Family, Comedy, Science Fiction",131400000.0,730150001.2,US,2022.0
369,X,2022-03-24,68.0,"Horror, Mystery, Thriller",1000000.0,15113105.0,AU,2022.0
370,The Croods: A New Age,2021-04-07,75.0,"Animation, Family, Adventure, Fantasy, Comedy",65000000.0,214790246.0,AU,2021.0
371,Boruto: Naruto The Movie,2015-08-07,76.0,"Animation, Action, Comedy",24413000.0,39500000.0,JP,2015.0
372,Thor: Ragnarok,2017-10-26,76.0,"Action, Adventure, Fantasy, Science Fiction, Comedy",180000000.0,850482778.0,AU,2017.0
373,Barbie,2023-07-21,0.0,Comedy,175000000.0,178359863.0,US,2023.0
374,Noah,2014-03-27,56.0,"Drama, Adventure",130000000.0,352831065.0,AU,2014.0
375,The Seven Deadly Sins: Cursed By Light,2021-07-02,78.0,"Animation, Fantasy",38211149.2,1094673.0,JP,2021.0
376,The Girl From The Other Side,2022-03-10,68.0,"Animation, Drama, Mystery, Fantasy",67654097.6,629573144.8,JP,2022.0
377,Enola Holmes 2,2022-11-04,76.0,"Mystery, Adventure, Comedy, Crime",93000000.0,394945972.8,AU,2022.0
378,Ant-Man,2015-07-16,71.0,"Science Fiction, Action, Adventure",130000000.0,518858449.0,AU,2015.0
379,Scream,1997-02-13,74.0,"Crime, Horror, Mystery",24000000.0,138874789.0,AU,1997.0
380,Scream,1997-02-13,74.0,"Crime, Horror, Mystery",15000000.0,173046640.0,AU,1997.0
381,Frozen Ii,2019-12-28,73.0,"Family, Animation, Adventure, Comedy, Fantasy",150000000.0,1437862795.0,AU,2019.0
382,Shrek The Third,2007-06-07,63.0,"Fantasy, Adventure, Animation, Comedy, Family",160000000.0,807330936.0,AU,2007.0
383,Ratatouille,2007-09-06,78.0,"Animation, Comedy, Family, Fantasy",150000000.0,626549695.0,AU,2007.0
384,Maneater,2022-08-26,49.0,"Mystery, Thriller, Horror",132800000.0,660707570.8,US,2022.0
385,Raya And The Last Dragon,2021-03-04,79.0,"Animation, Family, Fantasy, Action, Adventure",100000000.0,130423032.0,AU,2021.0
386,Slumberland,2022-11-18,75.0,"Family, Fantasy",35000000.0,374600744.4,AU,2022.0
387,Paw Patrol: The Movie,2021-08-21,75.0,"Animation, Family, Adventure, Comedy",26000000.0,144327371.0,AU,2021.0
388,Deadpool,2016-02-11,76.0,"Action, Adventure, Comedy",58000000.0,781947691.0,AU,2016.0
389,The Good Dinosaur,2016-01-01,68.0,"Adventure, Animation, Family",187500000.0,333771037.0,AU,2016.0
390,Last Seen Alive,2022-05-19,66.0,"Action, Thriller",107700000.0,276937185.8,AU,2022.0
391,We Have A Ghost,2023-02-24,66.0,"Comedy, Fantasy, Family, Adventure",150000000.0,569719222.6,US,2023.0
392,"Paul, Apostle Of Christ",2018-03-29,75.0,"Drama, History",5000000.0,26078500.0,AU,2018.0
393,Real Steel,2011-09-28,70.0,"Action, Science Fiction, Drama",110000000.0,263880341.0,AU,2011.0
394,The Matrix Resurrections,2021-12-26,65.0,"Science Fiction, Action, Adventure",190000000.0,159197755.0,AU,2021.0
395,Lou,2022-09-23,67.0,"Action, Thriller",69400000.0,240033015.8,AU,2022.0
396,Pinocchio,2022-09-08,65.0,"Fantasy, Adventure, Family",45000000.0,31681811.0,AU,2022.0
397,Pinocchio,2022-09-08,65.0,"Fantasy, Adventure, Family",13200000.0,30360375.0,AU,2022.0
398,Pinocchio,2022-09-08,65.0,"Fantasy, Adventure, Family",2289247.0,84300000.0,AU,2022.0
399,Miraculous World: Shanghai – The Legend Of Ladydragon,2021-04-04,79.0,"Animation, Fantasy, Action, Tv Movie",149860000.0,660957374.4,FR,2021.0
400,The Tomorrow War,2021-07-02,79.0,"Action, Science Fiction, Adventure",200000000.0,19220000.0,AU,2021.0
401,Cars,2006-06-08,69.0,"Animation, Adventure, Comedy, Family",70000000.0,461630558.0,AU,2006.0
402,Grimcutty,2022-10-10,54.0,Horror,130800000.0,249577615.2,US,2022.0
403,Scrooge: A Christmas Carol,2022-11-25,68.0,"Animation, Family, Fantasy",87000000.0,459237806.0,GB,2022.0
404,Your Place Or Mine,2023-02-10,64.0,"Romance, Comedy",105400000.0,286421986.2,US,2023.0
405,Your Name.,2016-11-24,85.0,"Romance, Animation, Drama",2937023.8,357986087.0,AU,2016.0
406,Puss In Boots,2011-10-28,65.0,"Comedy, Fantasy, Animation, Romance, Adventure, Family",130000000.0,554987477.0,US,2011.0
407,One Piece Film Red,2022-11-03,75.0,"Animation, Adventure, Action, Fantasy",8705000.0,150797338.0,AU,2022.0
408,The Fate Of The Furious,2017-04-12,69.0,"Action, Crime, Thriller",250000000.0,1236703796.0,AU,2017.0
409,The Strays,2023-02-17,55.0,"Thriller, Mystery, Drama, Horror",131700000.0,751965791.6,GB,2023.0
410,Watcher,2022-06-03,66.0,"Mystery, Thriller, Horror",10237862.6,2667033.0,US,2022.0
411,The Gray Man,2022-07-14,70.0,"Action, Thriller",200000000.0,451178.0,AU,2022.0
412,The Mummy Resurrection,2023-01-02,50.0,Horror,102800000.0,545695337.6,GB,2023.0
413,The Fallout,2021-03-17,77.0,Drama,114200000.0,736329646.2,US,2021.0
414,Guardians Of The Galaxy Volume 3,2023-05-04,0.0,"Science Fiction, Adventure, Comedy",250000000.0,1240261.6,AU,2023.0
415,Boyka: Undisputed Iv,2016-09-22,71.0,"Action, Drama",119400000.0,343644155.0,US,2016.0
416,The Godfather,1972-11-02,87.0,"Drama, Crime",7000000.0,270007394.0,AU,1972.0
417,Mulan,1998-09-03,79.0,"Animation, Family, Adventure",200000000.0,69973540.0,AU,1998.0
418,Mulan,1998-09-03,79.0,"Animation, Family, Adventure",90000000.0,303500000.0,AU,1998.0
419,Dracula: The Original Living Vampire,2022-01-28,54.0,"Horror, Fantasy, Thriller",124800000.0,605767026.8,US,2022.0
420,Big Hero 6,2014-12-25,77.0,"Adventure, Family, Animation, Action, Comedy",165000000.0,647263005.0,AU,2014.0
421,Triangle Of Sadness,2022-12-26,72.0,"Comedy, Drama",15600000.0,24733572.0,AU,2022.0
422,Dungeons & Dragons,2001-01-18,43.0,"Drama, Adventure, Fantasy",35000000.0,15185241.0,AU,2001.0
423,Wire Room,2022-09-02,66.0,"Action, Crime, Thriller",101000000.0,321357348.6,US,2022.0
424,Killing Jesus,2015-03-29,65.0,"Drama, History, Tv Movie",35580000.0,258973331.6,US,2015.0
425,Inside Out,2015-06-09,79.0,"Animation, Family, Adventure, Drama, Comedy",175000000.0,850566343.0,AU,2015.0
426,The Miracle Of Marcelino,1955-02-24,71.0,"Drama, Comedy",110000000.0,759213943.8,ES,1955.0
427,Fury,2014-10-23,75.0,"War, Drama, Action",80000000.0,210315681.0,AU,2014.0
428,Welcome To The Club,2022-09-08,66.0,"Animation, Comedy",124000000.0,690278154.2,US,2022.0
429,Emancipation,2022-12-02,80.0,Drama,120000000.0,0.0,US,2022.0
430,Undisputed Iii: Redemption,2010-06-17,76.0,"Action, Thriller",3000000.0,78701381.8,AU,2010.0
431,The Last Warrior: Root Of Evil,2021-01-01,69.0,"Fantasy, Adventure, Comedy",8400000.0,27658331.0,RU,2021.0
432,After We Fell,2021-10-22,71.0,"Romance, Drama",14000000.0,21500000.0,AU,2021.0
433,Seoul Vibe,2022-08-26,67.0,"Action, Crime, Comedy, Adventure",160200000.0,348577844.0,KR,2022.0
434,One Week Friends,2022-06-18,52.0,Drama,111940000.0,638332462.6,CN,2022.0
435,Space Jam: A New Legacy,2021-07-08,69.0,"Family, Animation, Comedy, Science Fiction",150000000.0,143987946.0,AU,2021.0
436,Nobody,2021-04-01,81.0,"Action, Crime, Thriller",16000000.0,57512470.0,AU,2021.0
437,The Tiger'S Nest,2022-10-13,70.0,"Family, Adventure",120000000.0,305330864.2,IT,2022.0
438,Naruto Shippuden The Movie,2007-08-04,72.0,"Animation, Action, Fantasy",33111535.2,10000000.0,JP,2007.0
439,Terrifier,2016-03-15,66.0,"Horror, Thriller",35000.0,0.0,US,2016.0
440,In The Forest,2022-01-28,60.0,"Horror, Thriller",84600000.0,178745725.6,US,2022.0
441,The Amazing Spider-Man,2012-07-03,67.0,"Action, Adventure, Fantasy",220000000.0,757890267.0,AU,2012.0
442,Evil Dead,2013-05-01,65.0,Horror,17000000.0,99010045.0,AU,2013.0
443,El Asistente,2023-03-01,100.0,Comedy,201000000.0,1569323843.8,AR,2023.0
444,Virus:32,2022-04-21,69.0,Horror,101400000.0,531683245.8,AR,2022.0
445,Linoleum,2023-03-30,68.0,"Science Fiction, Comedy, Drama",109000000.0,673135995.2,AU,2023.0
446,After We Collided,2021-01-01,72.0,"Romance, Drama",24685792.0,42000000.0,AU,2021.0
